4460d38bf964a5200a331fe3,35014,alamo_square,2015-07-23 23:16:27 -0700
445e36bff964a520fb321fe3,55738,golden_gate,2015-07-23 23:16:28 -0700
40b7d280f964a52093001fe3,25433,crissy,2015-07-23 23:16:28 -0700
4bae72d5f964a520bdb33be3,24641,fort_mason,2015-07-23 23:16:28 -0700
4ab595e1f964a520877520e3,109191,dolores,2015-07-23 23:16:28 -0700
4486b2d2f964a5202d341fe3,20912,washington_square,2015-07-23 23:16:29 -0700

